QuestionId,QuestionCreation,QuestionLastActivity,AcceptedAnsId,AcceptedDate,QScore,QVotes
7158,2014-07-08T21:52:15.350,2014-07-11T13:48:53.003,7159,2014-07-09T00:00:00.000,6,6
8161,2014-07-10T16:31:46.737,2014-07-22T01:43:29.137,,,4,4
8163,2014-07-10T17:58:38.470,2014-07-11T16:46:59.743,8167,2014-07-14T00:00:00.000,3,3
8170,2014-07-11T22:37:02.203,2015-08-26T22:16:14.177,8171,2014-07-15T00:00:00.000,1,1
8173,2014-07-12T00:14:49.603,2014-07-13T11:47:45.733,8184,2014-07-13T00:00:00.000,-1,2
8174,2014-07-12T05:25:47.877,2014-07-13T03:59:36.933,8176,2014-07-13T00:00:00.000,2,2
8177,2014-07-12T14:32:18.973,2014-09-11T23:23:08.363,8182,2014-07-16T00:00:00.000,3,3
8191,2014-07-15T11:57:27.130,2014-07-15T23:43:50.530,,,2,2
8193,2014-07-15T19:23:00.240,2014-09-11T23:22:10.917,8202,2014-07-29T00:00:00.000,4,4
8199,2014-07-16T04:48:01.687,2014-07-17T02:49:12.623,8200,2014-07-16T00:00:00.000,4,4
8206,2014-07-17T04:57:24.480,2014-07-17T13:58:55.403,8208,2014-07-17T00:00:00.000,1,2
8207,2014-07-17T05:00:28.223,2014-07-17T05:33:48.140,8209,2014-07-17T00:00:00.000,1,1
8210,2014-07-17T10:19:52.797,2014-07-17T10:44:14.877,8211,2014-07-17T00:00:00.000,2,2
8223,2014-07-18T17:56:01.073,2014-11-11T15:45:27.393,8229,2014-07-21T00:00:00.000,4,6
8225,2014-07-18T23:20:49.003,2014-07-21T17:40:48.877,,,3,3
8228,2014-07-21T04:33:27.103,2014-07-24T19:09:04.210,8230,2014-07-24T00:00:00.000,1,1
8232,2014-07-21T20:07:49.630,2014-07-23T13:51:19.677,,,2,3
8235,2014-07-22T03:18:20.933,2014-08-01T06:18:00.527,,,3,3
8246,2014-07-23T21:46:08.027,2014-07-23T21:54:01.840,8247,2014-07-23T00:00:00.000,1,1
8252,2014-07-25T00:32:12.087,2014-07-26T03:29:07.437,8253,2014-07-29T00:00:00.000,4,4
8254,2014-07-25T02:23:25.107,2014-08-03T22:10:14.220,,,2,3
8260,2014-07-26T16:58:34.037,2014-07-28T12:48:34.943,8261,2015-05-14T00:00:00.000,1,2
8267,2014-07-27T12:09:05.853,2014-07-30T14:04:12.223,,,3,4
8271,2014-07-28T21:25:25.483,2014-07-31T22:07:02.817,8272,2014-07-29T00:00:00.000,5,6
8274,2014-07-29T02:53:21.607,2014-08-01T19:42:58.987,,,4,4
8278,2014-07-29T15:36:20.603,2015-05-30T04:09:59.820,8286,2014-07-31T00:00:00.000,4,4
8279,2014-07-29T20:12:03.970,2014-07-30T02:49:19.007,8280,2014-07-30T00:00:00.000,2,2
8287,2014-07-30T15:22:12.937,2014-11-03T23:05:42.410,8288,2014-07-30T00:00:00.000,1,1
8292,2014-07-31T19:46:58.593,2014-08-01T02:40:10.327,8299,2014-08-01T00:00:00.000,1,1
8295,2014-07-31T20:56:34.840,2014-08-01T04:02:58.407,8296,2014-08-01T00:00:00.000,3,3
8297,2014-07-31T21:58:45.437,2015-08-27T20:13:03.337,8298,2014-08-01T00:00:00.000,5,6
8311,2014-08-01T21:36:58.370,2014-08-16T02:45:36.687,8315,2014-08-02T00:00:00.000,7,10
8312,2014-08-01T21:43:17.753,2014-08-04T15:29:40.460,8314,2014-08-02T00:00:00.000,1,3
8318,2014-08-03T07:37:16.200,2014-08-11T06:12:39.997,8323,2014-08-04T00:00:00.000,2,2
8324,2014-08-04T14:51:47.887,2014-08-04T20:21:41.017,8325,2014-08-04T00:00:00.000,2,2
8329,2014-08-05T03:07:14.627,2014-08-05T04:34:15.300,,,3,3
8331,2014-08-05T09:08:12.947,2014-08-09T01:25:06.790,,,2,2
8334,2014-08-05T14:33:27.317,2014-08-06T20:08:44.867,,,2,3
8338,2014-08-06T21:34:18.553,2014-12-15T03:14:09.960,,,2,3
8339,2014-08-07T02:37:22.660,2014-08-29T20:30:42.000,,,3,3
8350,2014-08-08T20:02:33.560,2014-08-11T02:49:00.440,,,0,2
8352,2014-08-09T04:54:53.810,2014-08-15T19:00:42.713,8353,2014-08-09T00:00:00.000,1,1
8356,2014-08-09T17:22:44.367,2014-08-09T19:27:22.670,8357,2014-08-09T00:00:00.000,1,1
8360,2014-08-10T22:32:42.373,2014-08-11T03:04:20.717,,,1,1
8364,2014-08-11T08:08:04.573,2014-12-24T10:30:52.620,8365,2014-08-11T00:00:00.000,9,12
8366,2014-08-12T15:25:42.210,2014-08-12T16:51:32.020,,,-1,4
8372,2014-08-13T04:50:12.873,2014-08-27T02:20:01.580,8375,2014-08-13T00:00:00.000,1,1
8374,2014-08-13T13:24:02.693,2014-08-16T02:21:09.317,8377,2014-08-13T00:00:00.000,7,8
8382,2014-08-14T09:33:56.913,2014-08-14T11:52:24.703,8383,2014-08-14T00:00:00.000,1,2
8388,2014-08-15T13:31:42.853,2014-08-15T19:30:11.240,8390,2014-08-15T00:00:00.000,2,2
8397,2014-08-17T02:46:46.547,2014-08-17T10:46:15.947,,,2,2
8400,2014-08-17T12:20:21.740,2015-12-11T11:33:01.357,,,2,2
8405,2014-08-17T21:12:57.043,2015-01-12T02:36:45.443,8408,2014-08-20T00:00:00.000,2,4
8409,2014-08-18T02:22:52.380,2014-08-18T08:08:39.257,,,3,3
8413,2014-08-18T21:16:50.247,2014-08-19T01:14:39.790,8414,2014-08-18T00:00:00.000,-1,1
8415,2014-08-19T06:00:09.787,2014-08-20T09:33:58.223,,,1,3
8429,2014-08-21T18:05:10.953,2014-08-21T22:05:42.453,8430,2014-08-21T00:00:00.000,4,4
8436,2014-08-22T14:20:15.557,2014-08-23T02:42:07.660,,,-1,3
8439,2014-08-22T19:17:20.923,2014-08-24T19:20:39.190,8440,2014-08-23T00:00:00.000,1,2
8442,2014-08-22T23:14:25.303,2014-09-30T20:50:12.547,,,2,6
8450,2014-08-23T14:13:48.420,2014-08-23T15:31:26.120,8451,2014-08-24T00:00:00.000,5,6
8455,2014-08-25T18:52:52.067,2014-08-29T00:49:58.450,8456,2014-08-25T00:00:00.000,2,2
8459,2014-08-26T15:12:35.270,2014-08-30T08:18:45.603,8460,2015-01-01T00:00:00.000,2,2
8462,2014-08-26T21:41:51.877,2014-08-28T21:47:08.267,,,1,3
8473,2014-08-28T21:46:06.430,2015-08-29T22:28:16.253,8474,2014-08-29T00:00:00.000,1,1
8477,2014-08-29T15:29:01.910,2014-09-03T19:47:08.363,8478,2014-08-29T00:00:00.000,3,3
8485,2014-08-30T22:59:06.593,2014-09-01T13:49:41.850,8487,2014-08-31T00:00:00.000,3,3
8489,2014-08-31T06:32:32.100,2014-09-03T08:30:16.740,8490,2014-09-01T00:00:00.000,2,3
8492,2014-08-31T14:24:27.990,2015-04-24T14:41:38.787,8494,2014-09-02T00:00:00.000,12,13
8498,2014-09-01T19:14:40.680,2014-09-03T11:22:06.147,8505,2014-09-03T00:00:00.000,5,7
8501,2014-09-02T19:37:22.043,2014-09-10T14:25:10.483,8502,2014-09-02T00:00:00.000,2,2
8503,2014-09-02T22:37:58.720,2014-09-03T02:32:42.287,,,1,1
8508,2014-09-03T12:52:55.930,2014-09-03T16:53:18.580,8509,2014-09-03T00:00:00.000,2,2
8514,2014-09-04T01:30:04.063,2014-09-04T04:23:02.617,8515,2014-09-04T00:00:00.000,1,4
8518,2014-09-04T20:31:41.227,2014-10-01T15:39:58.663,8520,2014-09-08T00:00:00.000,6,7
8519,2014-09-04T20:34:42.320,2014-09-06T00:44:54.503,8521,2014-09-04T00:00:00.000,3,3
8522,2014-09-04T22:37:48.173,2014-09-07T22:15:01.707,8526,2015-09-13T00:00:00.000,1,1
8531,2014-09-07T02:58:32.813,2015-09-20T22:06:36.013,,,1,1
8537,2014-09-07T18:11:59.477,2014-12-31T19:28:47.817,,,2,3
8538,2014-09-07T21:32:33.887,2014-09-11T05:06:07.910,,,2,2
8540,2014-09-08T00:34:30.707,2014-09-09T23:23:00.380,,,2,2
8545,2014-09-08T18:34:58.657,2014-09-10T02:59:25.887,8547,2014-09-09T00:00:00.000,4,4
8550,2014-09-09T13:24:03.600,2014-09-11T23:19:16.947,,,2,2
8556,2014-09-10T20:19:07.470,2014-09-11T10:15:41.963,8560,2014-09-12T00:00:00.000,2,2
8561,2014-09-11T17:07:05.547,2014-09-12T13:18:07.747,8562,2014-09-12T00:00:00.000,5,5
8564,2014-09-13T22:50:12.560,2014-09-16T15:33:29.667,8568,2014-09-14T00:00:00.000,4,4
8566,2014-09-13T23:42:04.503,2014-09-16T15:30:59.977,8567,2014-09-14T00:00:00.000,2,2
8573,2014-09-15T20:54:20.887,2014-09-15T21:28:23.940,8575,2014-09-16T00:00:00.000,2,2
8576,2014-09-16T00:00:10.803,2014-11-21T08:34:13.190,8577,2014-09-16T00:00:00.000,6,6
8580,2014-09-16T11:19:03.683,2014-09-16T11:53:36.017,8581,2014-09-16T00:00:00.000,2,2
8582,2014-09-16T22:51:58.950,2014-09-18T01:57:27.813,8585,2014-09-17T00:00:00.000,4,4
8601,2014-09-18T21:19:18.063,2014-09-18T23:52:50.623,8602,2014-09-19T00:00:00.000,3,3
8604,2014-09-19T02:34:24.933,2014-10-19T10:17:23.587,8606,2014-11-13T00:00:00.000,1,1
8608,2014-09-20T16:04:34.947,2014-12-24T17:50:57.427,8612,2014-09-21T00:00:00.000,2,2
8609,2014-09-20T16:22:33.647,2014-09-21T15:39:37.857,8633,2014-09-21T00:00:00.000,1,3
8610,2014-09-20T16:30:45.673,2014-09-20T23:13:37.560,,,1,1
8613,2014-09-20T20:02:56.930,2014-09-21T01:20:27.497,8614,2014-09-20T00:00:00.000,1,1
8616,2014-09-20T23:41:56.110,2014-09-21T15:34:35.800,8621,2014-09-21T00:00:00.000,1,1
8617,2014-09-20T23:52:46.200,2014-09-21T01:59:41.043,8624,2014-09-21T00:00:00.000,1,1
8618,2014-09-21T00:33:55.377,2015-10-12T18:45:10.153,8686,2014-09-25T00:00:00.000,1,1
8619,2014-09-21T00:39:10.760,2014-09-21T01:48:02.523,8622,2014-09-21T00:00:00.000,1,1
8623,2014-09-21T01:54:00.067,2014-09-21T12:29:21.727,8626,2014-09-21T00:00:00.000,1,1
8625,2014-09-21T02:35:19.963,2014-09-21T04:07:11.100,8627,2014-09-21T00:00:00.000,1,1
8628,2014-09-21T05:48:55.823,2014-09-22T12:52:02.900,8646,2014-10-09T00:00:00.000,3,3
8630,2014-09-21T13:32:05.973,2014-09-22T16:13:55.297,8635,2014-10-04T00:00:00.000,1,1
8631,2014-09-21T13:41:37.587,2014-09-22T02:05:22.793,8638,2014-09-21T00:00:00.000,2,2
8643,2014-09-22T02:43:19.243,2014-09-24T01:25:23.230,,,1,1
8648,2014-09-22T14:30:12.803,2014-10-23T16:57:10.793,,,2,2
8657,2014-09-23T07:40:11.247,2014-09-23T21:02:21.250,,,2,2
8658,2014-09-23T08:07:39.303,2014-09-26T15:24:36.370,8659,2014-09-23T00:00:00.000,5,6
8666,2014-09-23T16:56:31.487,2014-09-24T13:23:06.893,8668,2014-09-23T00:00:00.000,1,2
8670,2014-09-23T22:26:21.963,2014-09-24T00:12:20.657,8672,2014-09-29T00:00:00.000,2,2
8675,2014-09-24T04:16:41.490,2014-09-24T08:48:54.173,8678,2014-09-24T00:00:00.000,3,3
8677,2014-09-24T07:56:43.263,2014-09-24T23:39:59.440,8679,2014-09-24T00:00:00.000,1,1
8682,2014-09-24T23:16:37.083,2014-09-25T20:47:08.047,8685,2014-09-25T00:00:00.000,1,1
8688,2014-09-25T15:09:53.663,2014-09-25T19:31:40.957,8689,2014-09-25T00:00:00.000,1,1
8690,2014-09-25T17:08:43.827,2014-09-25T20:56:52.643,8692,2014-09-26T00:00:00.000,4,4
8693,2014-09-25T18:13:27.137,2014-09-26T00:34:24.613,8698,2014-09-26T00:00:00.000,3,3
8695,2014-09-25T20:05:46.107,2014-09-26T19:33:14.663,8696,2014-10-02T00:00:00.000,4,4
8702,2014-09-28T01:38:58.740,2014-09-28T01:58:20.273,8706,2014-09-28T00:00:00.000,1,1
8703,2014-09-28T01:41:43.910,2014-09-28T22:07:59.440,8714,2014-09-28T00:00:00.000,1,1
8704,2014-09-28T01:54:43.500,2014-11-18T16:16:35.850,8721,2014-09-29T00:00:00.000,4,4
8705,2014-09-28T01:56:02.607,2014-10-01T23:43:13.547,8713,2014-09-28T00:00:00.000,2,2
8708,2014-09-28T02:17:46.963,2014-09-28T22:00:06.333,8716,2014-09-28T00:00:00.000,1,1
8711,2014-09-28T04:53:01.950,2014-10-16T17:35:19.680,,,3,3
8722,2014-09-29T01:05:47.423,2014-09-29T02:04:07.447,8724,2014-09-29T00:00:00.000,1,1
8723,2014-09-29T01:10:00.797,2014-09-29T03:25:07.963,,,1,1
8726,2014-09-29T03:47:10.873,2014-09-29T13:16:38.960,8729,2014-09-29T00:00:00.000,2,2
8730,2014-09-29T17:16:54.810,2014-09-29T20:44:29.913,8731,2014-09-29T00:00:00.000,1,1
8733,2014-09-30T01:58:41.313,2014-09-30T16:03:14.730,8734,2014-09-30T00:00:00.000,3,5
8737,2014-09-30T20:39:20.083,2014-10-03T15:30:12.970,8739,2014-10-03T00:00:00.000,3,3
8741,2014-10-01T00:46:46.033,2014-10-17T16:34:02.530,8742,2014-10-02T00:00:00.000,2,3
8745,2014-10-01T17:15:40.277,2014-10-01T23:37:41.000,8746,2014-10-01T00:00:00.000,4,4
8748,2014-10-02T03:21:23.830,2014-10-02T04:22:09.947,8750,2014-10-02T00:00:00.000,2,2
8749,2014-10-02T03:23:02.280,2015-11-04T19:32:00.790,,,8,10
8755,2014-10-02T17:55:03.607,2014-10-03T01:10:56.753,8759,2014-10-03T00:00:00.000,4,4
8756,2014-10-02T18:07:06.460,2014-10-02T18:48:29.383,8757,2014-10-02T00:00:00.000,2,3
8760,2014-10-03T04:18:58.820,2014-10-03T12:33:53.197,,,3,4
8763,2014-10-03T08:04:09.237,2015-08-26T18:52:03.670,8764,2014-10-03T00:00:00.000,2,2
8766,2014-10-03T13:16:17.607,2014-10-03T15:35:36.590,8767,2014-10-03T00:00:00.000,2,2
8772,2014-10-03T22:14:17.810,2014-10-03T22:41:49.273,8773,2014-10-06T00:00:00.000,3,3
8775,2014-10-04T01:59:25.383,2015-08-29T19:14:23.697,8777,2014-10-05T00:00:00.000,3,6
8779,2014-10-04T16:48:14.950,2014-10-06T19:35:59.457,8780,2014-10-05T00:00:00.000,4,4
8784,2014-10-07T05:29:07.673,2014-11-25T17:05:21.547,8785,2014-10-07T00:00:00.000,1,3
8786,2014-10-07T13:05:44.047,2014-10-08T03:48:24.697,8790,2014-10-07T00:00:00.000,-2,2
8787,2014-10-07T13:12:17.650,2014-12-01T17:22:00.107,8788,2014-10-07T00:00:00.000,1,1
8792,2014-10-08T02:22:39.507,2014-10-16T15:43:15.800,,,1,1
8794,2014-10-08T10:44:15.620,2014-10-08T13:28:32.023,8795,2014-10-10T00:00:00.000,3,3
8799,2014-10-08T21:45:06.787,2015-06-25T16:38:59.180,,,3,3
8805,2014-10-09T23:38:08.857,2014-11-26T10:43:07.517,,,4,4
9813,2014-10-12T17:33:00.627,2014-10-13T09:35:55.403,9815,2014-10-14T00:00:00.000,2,3
9816,2014-10-13T11:25:33.907,2015-08-29T22:28:32.293,9835,2014-10-16T00:00:00.000,2,2
9818,2014-10-13T17:17:43.613,2014-10-14T13:01:21.597,9819,2014-10-13T00:00:00.000,1,2
9820,2014-10-13T17:51:48.860,2014-10-14T15:28:42.597,9822,2014-10-13T00:00:00.000,2,2
9826,2014-10-13T22:52:21.563,2014-10-15T15:45:22.377,,,2,2
9830,2014-10-14T04:27:21.617,2014-10-19T22:36:55.007,9831,2014-10-15T00:00:00.000,3,4
9836,2014-10-14T16:30:34.907,2014-10-16T16:19:52.580,,,0,3
9838,2014-10-14T18:06:26.867,2014-10-16T14:48:53.743,9839,2014-10-15T00:00:00.000,1,1
9840,2014-10-14T20:22:40.567,2014-10-16T15:11:47.757,9841,2014-10-14T00:00:00.000,0,4
9880,2014-10-16T05:20:37.763,2014-11-15T13:38:38.263,9882,2014-10-16T00:00:00.000,6,8
9887,2014-10-16T18:14:59.547,2015-03-20T18:01:51.753,,,4,5
9897,2014-10-18T03:09:32.157,2015-10-20T20:50:44.233,,,1,1
9898,2014-10-18T08:43:48.523,2014-10-20T06:26:29.683,9901,2014-10-19T00:00:00.000,2,3
9902,2014-10-18T22:40:35.510,2015-01-09T19:54:17.860,9906,2014-10-19T00:00:00.000,1,1
9903,2014-10-18T23:35:54.620,2014-10-23T13:54:21.963,,,2,3
9910,2014-10-19T16:44:10.973,2014-10-19T17:15:02.683,,,1,3
9924,2014-10-22T00:19:42.077,2014-10-22T02:52:33.537,,,1,2
9933,2014-10-22T22:11:46.120,2014-10-23T15:24:21.223,9941,2014-10-23T00:00:00.000,3,3
9935,2014-10-22T22:34:17.803,2014-10-25T23:41:35.333,,,1,1
9938,2014-10-22T23:31:44.543,2014-10-24T08:07:30.980,9943,2014-10-24T00:00:00.000,1,1
9946,2014-10-23T13:26:41.207,2014-10-23T14:11:46.613,9947,2014-10-23T00:00:00.000,1,1
9954,2014-10-23T17:05:27.230,2014-10-23T18:07:40.947,9955,2014-10-27T00:00:00.000,1,1
9958,2014-10-24T07:10:18.017,2014-12-02T13:49:27.137,,,5,5
9969,2014-10-25T21:50:33.753,2014-12-06T12:50:43.757,,,4,4
9972,2014-10-26T17:47:39.037,2014-10-27T14:29:47.300,9975,2014-10-26T00:00:00.000,0,2
9977,2014-10-27T03:01:39.757,2014-10-28T11:53:53.823,9984,2014-10-27T00:00:00.000,3,4
9978,2014-10-27T10:46:21.923,2014-10-27T13:43:04.590,9980,2014-10-27T00:00:00.000,1,1
9985,2014-10-27T21:12:28.177,2014-10-27T23:19:16.110,,,3,4
9989,2014-10-28T06:37:00.020,2014-10-30T02:19:47.103,9990,2014-10-28T00:00:00.000,1,1
9994,2014-10-29T00:24:01.713,2014-10-30T01:39:27.823,10000,2014-10-31T00:00:00.000,1,1
9995,2014-10-29T02:08:16.170,2014-11-07T16:50:50.093,9996,2014-10-29T00:00:00.000,1,1
9997,2014-10-29T06:17:12.283,2014-10-30T21:02:53.100,9998,2014-11-01T00:00:00.000,3,3
10001,2014-10-29T10:26:28.640,2014-10-30T18:13:32.863,10002,2014-10-29T00:00:00.000,8,9
10004,2014-10-29T11:24:00.680,2014-10-29T14:26:51.420,,,1,1
10014,2014-10-31T00:08:08.290,2014-11-21T03:23:24.930,,,1,1
10016,2014-10-31T01:07:49.053,2014-11-03T13:47:58.650,10017,2014-10-31T00:00:00.000,2,2
10018,2014-10-31T06:43:04.180,2014-11-06T00:00:20.543,10048,2014-11-26T00:00:00.000,3,3
10019,2014-10-31T15:44:42.397,2014-11-06T00:03:12.047,10020,2014-10-31T00:00:00.000,1,1
10023,2014-10-31T22:08:27.330,2014-11-02T13:29:37.067,,,2,2
10029,2014-11-02T11:21:55.523,2014-11-07T15:37:42.780,,,5,6
10034,2014-11-03T13:50:46.320,2014-11-09T20:06:27.320,10035,2015-10-21T00:00:00.000,4,4
10036,2014-11-03T22:28:30.503,2014-11-06T22:01:21.390,10043,2014-11-04T00:00:00.000,1,2
10051,2014-11-06T12:59:03.273,2014-11-06T16:01:44.523,10059,2014-11-06T00:00:00.000,2,2
10052,2014-11-06T13:14:04.443,2014-11-12T17:41:12.373,10056,2014-11-06T00:00:00.000,1,1
10053,2014-11-06T14:15:48.297,2014-11-10T21:17:16.690,,,0,1
10054,2014-11-06T14:46:03.927,2014-11-06T15:24:25.573,,,2,2
10063,2014-11-06T19:57:12.400,2014-11-07T03:23:56.800,10064,2014-11-07T00:00:00.000,1,1
10068,2014-11-07T02:51:58.097,2014-11-07T03:51:30.037,10069,2014-11-07T00:00:00.000,2,2
10070,2014-11-07T04:40:12.160,2014-11-11T15:37:55.973,10077,2014-11-07T00:00:00.000,1,1
10071,2014-11-07T05:51:00.480,2014-11-07T08:44:18.543,,,1,1
10073,2014-11-07T11:21:40.040,2014-11-08T21:45:26.973,10075,2014-11-09T00:00:00.000,1,1
10076,2014-11-07T14:53:54.523,2014-11-07T23:37:56.897,10088,2014-11-08T00:00:00.000,1,3
10089,2014-11-08T00:14:00.397,2014-11-09T18:57:57.960,,,2,2
10091,2014-11-08T06:17:26.157,2014-11-10T20:35:32.440,,,2,2
10094,2014-11-08T13:47:16.713,2014-11-11T15:36:58.297,10101,2014-11-08T00:00:00.000,2,2
10137,2014-11-10T10:54:15.337,2014-11-10T14:33:25.313,10139,2014-11-10T00:00:00.000,4,4
10141,2014-11-10T17:08:13.030,2014-11-10T18:56:13.210,10142,2014-11-13T00:00:00.000,2,2
10145,2014-11-10T21:31:25.877,2014-11-13T19:37:33.453,10148,2014-11-10T00:00:00.000,-2,2
10146,2014-11-10T21:35:51.730,2014-11-25T01:55:47.703,10149,2014-11-10T00:00:00.000,1,1
10172,2014-11-11T12:22:54.623,2014-11-13T12:29:56.287,10173,2014-11-11T00:00:00.000,1,1
10174,2014-11-11T14:20:13.083,2014-11-12T11:51:35.697,10176,2014-11-11T00:00:00.000,2,2
10175,2014-11-11T14:32:31.310,2014-11-11T15:00:50.743,10177,2014-11-11T00:00:00.000,1,1
10178,2014-11-11T18:15:34.753,2015-10-06T17:41:49.697,10197,2014-11-12T00:00:00.000,11,12
10181,2014-11-11T21:21:42.460,2015-04-08T20:03:37.680,10292,2014-11-21T00:00:00.000,4,4
10191,2014-11-12T03:45:12.733,2014-11-12T13:52:57.730,10203,2014-11-13T00:00:00.000,2,2
10202,2014-11-12T13:36:23.500,2014-11-14T22:13:46.897,,,3,3
10208,2014-11-12T17:46:29.487,2014-11-14T20:41:58.007,,,5,5
10223,2014-11-13T20:33:25.213,2014-12-14T01:50:05.007,10228,2014-12-05T00:00:00.000,2,2
10225,2014-11-13T20:57:14.687,2014-11-16T23:31:08.860,10238,2014-11-15T00:00:00.000,2,2
10240,2014-11-15T13:02:36.913,2014-11-15T15:28:30.197,10243,2014-11-15T00:00:00.000,2,4
10245,2014-11-16T04:34:02.213,2014-11-17T13:07:27.680,10251,2014-11-18T00:00:00.000,1,1
10247,2014-11-16T06:39:12.217,2014-11-16T17:07:42.377,10249,2014-11-16T00:00:00.000,3,3
10252,2014-11-16T16:36:24.847,2014-11-17T16:02:03.403,10253,2014-11-16T00:00:00.000,1,1
10256,2014-11-16T21:58:34.260,2014-11-17T18:31:39.130,10257,2014-11-17T00:00:00.000,0,1
10258,2014-11-17T00:45:47.573,2014-11-23T17:48:42.917,10261,2014-11-17T00:00:00.000,3,3
10264,2014-11-18T17:46:40.160,2014-11-18T20:19:08.557,10265,2014-11-18T00:00:00.000,2,2
10267,2014-11-18T22:01:25.647,2014-11-19T15:04:14.810,10268,2014-11-19T00:00:00.000,2,2
10275,2014-11-19T11:13:14.137,2014-11-20T01:06:20.423,10281,2014-11-19T00:00:00.000,1,1
10276,2014-11-19T12:04:58.000,2014-11-19T21:04:39.877,10279,2014-11-19T00:00:00.000,1,1
10283,2014-11-20T09:22:25.270,2014-11-20T19:37:10.600,10286,2014-11-20T00:00:00.000,3,3
10293,2014-11-21T00:30:59.443,2014-11-21T03:09:35.703,10295,2014-11-21T00:00:00.000,1,1
10306,2014-11-21T14:56:52.583,2014-11-21T19:11:28.967,10308,2014-11-21T00:00:00.000,2,2
10314,2014-11-22T16:32:55.783,2015-04-10T13:39:01.373,10315,2014-11-22T00:00:00.000,3,5
10322,2014-11-23T16:54:59.803,2015-01-22T04:09:24.500,10324,2015-03-24T00:00:00.000,5,6
10328,2014-11-23T21:11:15.973,2014-12-09T07:26:09.883,10329,2015-04-07T00:00:00.000,7,11
10330,2014-11-23T23:22:14.103,2014-12-15T01:03:08.593,10331,2014-11-23T00:00:00.000,3,3
10336,2014-11-24T23:08:20.687,2014-11-25T14:38:30.443,10339,2014-11-25T00:00:00.000,2,2
10341,2014-11-25T05:32:37.083,2014-11-25T07:20:09.513,10342,2014-11-25T00:00:00.000,1,1
10344,2014-11-25T13:30:46.553,2014-12-03T15:26:00.550,,,1,1
10345,2014-11-25T13:38:59.603,2014-12-22T00:23:15.363,10348,2014-11-26T00:00:00.000,3,3
10346,2014-11-25T13:48:03.480,2014-11-26T13:19:19.050,10350,2014-11-25T00:00:00.000,3,3
10362,2014-11-26T02:53:41.817,2014-11-26T03:03:18.323,10363,2014-11-26T00:00:00.000,2,2
10365,2014-11-26T06:55:50.590,2014-12-03T04:00:39.140,10372,2014-11-26T00:00:00.000,4,4
10366,2014-11-26T07:17:29.753,2014-11-26T16:19:33.297,10368,2014-11-26T00:00:00.000,2,2
10367,2014-11-26T08:05:10.610,2014-11-27T02:38:36.280,,,1,1
10376,2014-11-26T23:01:57.997,2014-11-27T01:01:35.940,10379,2014-11-27T00:00:00.000,1,1
10377,2014-11-26T23:44:26.533,2014-11-27T01:04:21.223,10380,2014-11-27T00:00:00.000,2,2
10378,2014-11-27T00:07:51.557,2014-11-27T01:57:56.757,10381,2014-11-27T00:00:00.000,1,1
10383,2014-11-27T02:10:16.097,2014-12-17T05:01:00.793,,,0,2
10384,2014-11-27T02:22:57.100,2014-11-27T09:40:27.577,,,1,1
10385,2014-11-27T02:28:43.060,2014-11-27T03:15:54.890,10388,2014-11-27T00:00:00.000,1,1
10389,2014-11-27T03:00:56.800,2014-11-27T03:51:56.097,10390,2014-11-27T00:00:00.000,1,1
10398,2014-11-27T14:50:25.010,2014-12-18T00:43:25.083,10401,2014-11-28T00:00:00.000,3,3
10404,2014-11-27T20:33:48.457,2015-08-26T09:35:30.497,,,1,1
10405,2014-11-27T20:44:06.233,2015-07-20T03:08:13.450,,,1,4
10406,2014-11-27T20:46:58.537,2014-12-06T15:53:36.227,10407,2014-11-27T00:00:00.000,2,2
10409,2014-11-27T23:34:41.510,2014-11-28T14:40:15.377,10410,2014-11-28T00:00:00.000,1,4
10420,2014-11-30T00:46:37.820,2015-01-21T12:08:03.243,10421,2014-11-30T00:00:00.000,3,4
10423,2014-11-30T04:44:49.920,2015-02-18T13:24:18.763,10454,2014-12-01T00:00:00.000,3,4
10424,2014-11-30T10:35:13.293,2014-12-01T01:24:28.630,10436,2014-12-01T00:00:00.000,1,1
10425,2014-11-30T12:37:25.070,2014-12-02T00:39:09.613,,,5,5
10426,2014-11-30T13:20:10.963,2014-12-01T00:50:41.070,10434,2014-12-01T00:00:00.000,2,2
10427,2014-11-30T15:48:58.447,2014-12-02T13:54:16.240,10428,2014-12-01T00:00:00.000,4,4
10441,2014-12-01T03:26:04.380,2014-12-01T17:04:38.583,10443,2014-12-01T00:00:00.000,1,2
10442,2014-12-01T03:35:30.797,2014-12-01T17:39:13.457,10446,2014-12-01T00:00:00.000,5,6
10445,2014-12-01T08:10:29.977,2014-12-20T17:13:27.377,10447,2014-12-01T00:00:00.000,2,2
10455,2014-12-01T21:34:47.587,2014-12-02T13:25:30.440,10456,2014-12-01T00:00:00.000,2,2
10473,2014-12-03T09:10:26.400,2014-12-17T13:30:55.287,10476,2015-01-28T00:00:00.000,5,5
10482,2014-12-03T23:25:28.047,2014-12-04T15:38:31.573,10484,2014-12-04T00:00:00.000,2,2
10486,2014-12-04T10:09:16.493,2014-12-20T17:11:07.783,10487,2014-12-04T00:00:00.000,4,4
10492,2014-12-04T18:32:57.943,2014-12-04T23:23:45.750,,,1,1
10497,2014-12-05T22:57:55.647,2014-12-06T01:54:51.913,10498,2014-12-07T00:00:00.000,1,1
10504,2014-12-06T16:50:05.860,2014-12-07T01:03:48.113,,,2,2
10506,2014-12-06T23:19:26.683,2014-12-06T23:28:24.570,10507,2014-12-06T00:00:00.000,0,2
