QuestionId,CreationDate,LastActivity,Score,AnsCount,CommentCount,FavCount,Votes,ViewCount
10737,2014-12-28T14:10:33.387,2015-03-06T12:12:19.400,2,3,7,0,2,419
10740,2014-12-28T19:35:48.983,2015-01-10T01:44:04.897,2,2,0,,2,153
10742,2014-12-29T15:33:10.067,2015-01-01T13:11:59.357,2,2,1,,3,216
10753,2014-12-30T22:59:40.963,2015-01-06T18:58:57.823,1,1,1,,1,1358
10771,2015-01-03T22:36:51.077,2015-01-05T16:52:51.137,1,2,0,,1,336
10774,2015-01-04T02:42:36.157,2015-01-15T13:46:28.140,2,2,0,,2,123
10778,2015-01-04T11:43:56.643,2015-01-04T16:15:27.040,1,1,4,,1,75
10785,2015-01-05T19:51:49.967,2015-03-19T20:03:39.803,2,3,0,,2,433
10789,2015-01-06T06:49:26.760,2015-01-06T16:07:04.027,2,3,0,,2,961
11795,2015-01-07T18:33:27.407,2015-01-09T21:11:46.767,-1,1,2,,2,83
11796,2015-01-08T03:26:11.777,2015-04-06T21:32:04.593,3,1,0,,3,226
11798,2015-01-08T05:38:47.190,2015-01-09T01:59:26.887,1,3,2,,1,524
11805,2015-01-10T06:50:58.713,2015-01-17T18:10:51.863,2,3,0,,2,115
11809,2015-01-10T14:40:57.533,2015-01-10T15:42:00.657,1,1,0,,1,96
11811,2015-01-11T00:01:31.697,2015-01-11T07:24:21.367,1,2,1,,1,114
11816,2015-01-12T10:44:13.800,2015-01-14T01:02:17.393,1,3,0,,1,246
11817,2015-01-12T10:58:21.990,2015-01-12T15:58:07.143,1,1,0,,1,78
11821,2015-01-12T22:02:01.300,2015-01-13T16:01:50.030,1,5,0,,2,113
11829,2015-01-13T22:22:57.650,2015-01-22T22:13:05.693,1,5,0,3,4,1195
11835,2015-01-14T16:08:20.277,2015-01-14T19:29:56.570,4,1,1,,4,847
11837,2015-01-14T20:37:43.637,2015-01-15T22:35:04.027,2,1,0,,3,238
11841,2015-01-16T09:28:25.323,2015-01-16T20:41:54.850,1,1,1,,1,120
11842,2015-01-16T10:02:44.943,2015-01-16T16:29:52.800,1,1,1,,1,5659
11843,2015-01-16T11:18:05.037,2015-01-20T06:01:21.307,2,1,0,,2,88
11852,2015-01-18T20:09:40.887,2015-01-20T00:47:04.190,2,5,0,,2,291
11860,2015-01-20T02:09:33.870,2015-01-20T05:59:45.533,1,1,0,1,2,677
11863,2015-01-20T08:37:21.740,2015-01-21T16:32:08.373,0,1,1,,2,69
11866,2015-01-20T17:04:26.707,2015-09-29T17:22:43.730,1,2,0,,3,935
11869,2015-01-21T00:42:17.807,2015-01-21T16:46:27.767,4,2,0,,4,121
11875,2015-01-21T17:39:12.277,2015-01-21T22:54:22.203,1,2,2,,2,138
11879,2015-01-22T05:34:06.777,2015-01-30T07:23:15.197,0,3,6,1,4,220
11882,2015-01-22T14:51:54.923,2015-05-21T17:52:54.147,4,6,6,,4,1302
11886,2015-01-22T22:12:28.327,2015-01-23T14:48:41.767,1,1,1,,1,232
11889,2015-01-23T02:38:26.167,2015-01-23T02:38:26.167,0,0,0,,2,36
11890,2015-01-23T08:56:48.350,2015-01-27T04:44:50.963,2,2,2,,5,201
11893,2015-01-23T15:15:11.493,2015-01-27T08:22:12.950,2,3,0,1,3,226
11894,2015-01-23T15:19:08.047,2015-01-28T23:24:19.973,6,4,0,1,7,575
11900,2015-01-24T01:41:52.820,2015-05-15T12:52:01.760,2,1,1,,4,275
11902,2015-01-24T14:48:58.557,2015-03-13T14:33:05.710,0,6,2,1,3,358
11908,2015-01-26T22:26:37.373,2015-01-30T07:20:23.657,3,2,0,,3,117
11912,2015-01-27T19:15:21.530,2015-01-30T02:55:58.253,1,1,4,,2,127
11916,2015-01-27T22:27:39.660,2015-01-28T03:37:59.190,1,1,0,,1,212
11920,2015-01-28T17:06:47.323,2015-01-28T21:42:26.800,0,1,1,,2,52
11926,2015-01-30T02:53:05.753,2015-01-30T21:34:12.317,2,2,0,,2,135
11932,2015-01-30T13:01:56.617,2015-01-30T15:51:51.093,1,1,0,,1,71
11934,2015-01-30T17:50:49.000,2015-05-26T04:59:38.787,3,3,0,,3,435
11939,2015-01-31T11:54:12.840,2015-02-01T17:57:13.423,1,3,0,,1,125
11942,2015-01-31T20:02:58.363,2015-02-01T02:33:27.707,1,2,0,,1,51
11947,2015-02-01T09:00:37.940,2015-05-24T12:49:56.973,1,6,2,1,2,593
11948,2015-02-01T10:11:23.383,2015-02-04T08:12:27.943,2,2,0,1,3,86
11949,2015-02-01T14:58:25.183,2015-02-02T09:21:44.390,8,3,0,2,10,1949
11956,2015-02-01T22:47:54.867,2015-02-02T16:16:05.087,1,3,0,,1,79
11964,2015-02-03T19:29:23.840,2015-02-07T16:29:34.843,2,1,2,1,3,144
11966,2015-02-04T02:58:11.043,2015-03-23T18:19:20.377,4,3,0,,4,561
11969,2015-02-04T09:59:28.513,2015-12-01T01:57:53.983,2,3,2,,2,248
11973,2015-02-04T18:31:26.340,2015-02-10T18:13:26.527,0,3,2,1,1,151
11982,2015-02-05T22:29:21.057,2015-02-06T15:33:37.343,1,3,2,,2,114
11985,2015-02-06T01:19:13.367,2015-02-06T10:20:14.847,0,1,0,,3,205
11993,2015-02-06T15:50:51.863,2015-02-06T17:06:21.467,2,1,0,,2,65
11996,2015-02-07T00:44:33.700,2015-02-18T13:58:46.703,2,2,0,,3,206
11999,2015-02-07T09:00:54.257,2015-02-18T14:19:05.427,2,2,0,,4,87
12004,2015-02-07T18:13:33.090,2015-02-08T02:04:58.693,1,1,1,1,2,99
12007,2015-02-08T04:37:10.983,2015-03-10T23:46:00.850,2,3,0,1,3,177
12010,2015-02-08T07:12:51.723,2015-02-10T22:41:01.143,1,3,2,1,2,1671
12016,2015-02-09T01:47:28.253,2015-02-18T20:00:57.983,2,2,0,1,3,107
12020,2015-02-09T16:55:45.637,2015-02-09T17:10:35.563,2,2,2,,2,59
12023,2015-02-09T19:14:04.717,2015-11-06T15:43:54.760,6,4,3,1,8,265
12025,2015-02-10T04:38:12.883,2015-02-11T03:57:45.517,3,2,0,,3,171
12026,2015-02-10T06:02:47.377,2015-06-16T22:59:26.830,0,3,0,1,2,668
12035,2015-02-10T15:38:47.980,2015-02-11T03:08:14.813,-1,2,0,,1,56
12039,2015-02-10T18:16:36.837,2015-03-11T22:45:25.103,3,3,0,1,4,510
12042,2015-02-10T19:53:19.240,2015-02-16T10:03:34.753,2,5,3,1,5,169
12044,2015-02-10T21:22:20.423,2015-02-12T15:43:10.733,0,1,1,1,1,93
12049,2015-02-11T14:38:11.487,2015-03-13T13:00:15.790,3,6,4,,4,2602
12052,2015-02-11T14:55:37.617,2015-02-11T21:10:29.347,6,2,5,2,8,1783
12057,2015-02-11T22:57:53.390,2015-02-12T16:09:53.720,-2,1,7,,2,212
12061,2015-02-12T18:55:04.483,2015-02-17T16:22:39.050,1,2,1,1,2,434
12069,2015-02-14T02:09:42.393,2015-02-19T12:20:07.863,2,2,0,1,3,251
12071,2015-02-14T22:22:10.093,2015-03-30T04:04:15.930,3,2,1,,3,214
12072,2015-02-14T22:28:09.730,2015-02-14T22:28:09.730,1,0,1,,1,59
12077,2015-02-15T21:39:46.733,2015-02-15T22:48:08.317,3,1,0,1,4,324
12082,2015-02-16T22:59:24.110,2015-02-17T01:42:06.973,1,1,1,,1,114
12089,2015-02-18T08:09:44.820,2015-02-18T14:50:11.400,2,1,1,,2,139
12091,2015-02-18T10:37:13.563,2015-02-19T18:41:02.533,5,2,0,1,6,193
12092,2015-02-18T10:48:49.307,2015-02-19T07:43:09.910,4,2,2,1,7,803
12095,2015-02-18T15:22:01.847,2015-02-19T02:19:41.333,2,2,0,,2,475
12101,2015-02-19T13:29:10.377,2015-02-20T22:33:02.060,6,2,5,1,7,483
12103,2015-02-19T20:49:15.860,2015-02-20T19:57:09.790,1,2,4,,1,291
12105,2015-02-19T23:19:08.447,2015-02-21T02:52:28.223,3,2,2,,3,114
12110,2015-02-20T17:47:55.683,2015-02-20T19:48:46.903,2,1,0,,3,490
12116,2015-02-21T07:39:24.383,2015-02-21T13:19:06.820,2,1,0,,2,114
12117,2015-02-21T09:33:00.567,2015-02-21T12:23:58.260,1,1,0,,1,78
12120,2015-02-21T21:33:44.550,2015-06-05T03:31:56.973,6,1,0,2,8,268
12122,2015-02-22T11:28:39.360,2015-02-22T13:45:34.327,2,1,0,,2,563
12124,2015-02-22T19:54:55.190,2015-03-02T21:25:57.510,0,1,0,,2,261
12126,2015-02-22T22:10:06.363,2015-06-01T15:29:10.993,1,8,2,,1,745
12130,2015-02-23T12:39:27.887,2015-02-23T22:20:42.820,5,2,0,1,6,378
12132,2015-02-23T16:17:03.193,2015-02-23T16:39:18.913,3,1,0,,3,119
12137,2015-02-24T02:30:53.123,2015-04-21T15:42:40.297,2,1,0,,2,101
12141,2015-02-24T15:27:16.697,2015-02-25T02:31:57.217,3,3,0,1,4,124
12143,2015-02-24T16:31:21.303,2015-02-24T18:01:46.050,1,2,0,,1,9142
12149,2015-02-25T00:14:38.550,2015-02-25T02:44:57.260,3,2,0,,3,790
12153,2015-02-25T05:40:25.317,2015-02-27T03:25:28.467,2,3,0,,2,9302
12155,2015-02-25T12:39:06.983,2015-03-04T03:11:57.690,1,3,6,,1,218
12162,2015-02-26T02:03:11.687,2015-02-26T14:19:54.000,3,2,0,,3,193
12167,2015-02-27T01:29:37.980,2015-03-02T15:55:33.093,1,3,0,1,2,648
12174,2015-02-27T08:27:44.347,2015-03-01T08:26:48.270,1,1,0,,1,146
12175,2015-02-27T09:00:27.713,2015-03-02T15:50:36.647,1,2,1,,1,112
12179,2015-02-27T22:38:18.033,2015-03-04T04:11:07.203,2,1,0,,2,44
12182,2015-02-28T04:59:17.937,2015-03-30T23:12:14.357,1,3,0,,3,137
12184,2015-02-28T18:09:19.453,2015-03-02T15:48:57.910,1,2,0,,1,78
12186,2015-03-01T01:04:37.903,2015-03-03T22:04:06.910,2,5,1,,2,288
12192,2015-03-02T15:37:26.807,2015-03-08T22:37:10.333,0,3,2,,4,116
12196,2015-03-03T05:20:43.430,2015-03-03T05:57:39.157,1,1,0,,1,925
12209,2015-03-03T23:25:54.870,2015-03-04T13:54:53.433,1,2,0,,1,153
12213,2015-03-04T10:53:17.047,2015-03-06T19:34:08.867,3,3,5,2,7,3713
12214,2015-03-04T11:05:37.327,2015-03-07T13:44:05.643,5,4,2,,6,200
12221,2015-03-05T19:53:13.423,2015-03-16T19:22:45.967,1,2,1,,1,392
12225,2015-03-05T23:56:21.410,2015-03-06T11:39:59.827,2,3,3,,2,176
12235,2015-03-07T17:55:31.453,2015-03-10T07:27:33.397,2,5,0,2,4,432
12241,2015-03-08T21:06:56.937,2015-03-08T22:20:24.743,3,2,0,2,5,238
12251,2015-03-10T05:38:56.523,2015-03-14T04:55:42.890,0,5,9,1,5,813
12256,2015-03-10T20:19:47.813,2015-03-10T20:40:56.780,1,1,0,,1,44
12257,2015-03-10T20:33:02.780,2015-03-10T20:55:15.757,1,2,0,,1,144
12262,2015-03-10T22:38:33.193,2015-03-16T23:44:48.750,3,4,0,,3,150
12270,2015-03-11T13:10:07.780,2015-05-12T12:35:45.590,2,4,1,,2,847
12273,2015-03-11T14:46:13.067,2015-03-15T13:46:56.160,3,4,2,,3,205
12288,2015-03-12T13:16:37.997,2015-03-15T14:33:03.107,4,5,5,,4,934
12300,2015-03-13T17:28:38.287,2015-03-13T17:49:59.397,-1,3,2,,3,227
12312,2015-03-16T18:45:58.630,2015-03-25T21:09:36.683,-2,3,0,,5,157
12317,2015-03-16T23:50:01.107,2015-03-19T00:19:35.827,2,2,0,0,2,89
12322,2015-03-17T05:48:44.590,2015-03-19T11:34:37.717,2,2,0,,2,179
12326,2015-03-17T19:36:38.097,2015-03-17T20:02:48.543,1,1,0,,1,169
12332,2015-03-19T14:14:41.220,2015-04-19T00:24:03.887,3,2,3,,4,103
12337,2015-03-20T01:23:31.177,2015-03-20T20:03:35.563,2,1,6,,2,163
12343,2015-03-20T18:36:29.023,2015-03-25T21:44:00.747,3,6,1,3,6,3093
12351,2015-03-21T08:51:12.470,2015-03-22T14:26:17.387,2,3,0,1,3,255
12360,2015-03-24T16:27:17.677,2015-03-24T20:07:39.150,1,1,1,,1,118
12368,2015-03-28T13:10:57.433,2015-03-31T00:11:51.820,3,2,3,,4,270
12375,2015-03-30T21:29:17.240,2015-04-29T13:38:08.377,3,2,3,,3,405
12377,2015-03-30T22:06:09.663,2015-04-01T12:09:30.663,1,3,0,1,3,219
12382,2015-03-31T23:47:35.840,2015-04-02T12:05:55.677,3,1,2,1,4,2181
12386,2015-04-02T01:52:49.597,2015-04-08T01:17:12.217,3,3,4,,3,214
12389,2015-04-02T19:53:03.613,2015-04-13T13:23:50.400,4,2,1,,4,1213
12394,2015-04-03T11:43:07.887,2015-04-03T15:15:54.743,1,2,2,1,2,198
12397,2015-04-03T16:05:50.080,2015-11-06T20:05:48.067,1,1,6,,1,1496
12399,2015-04-04T05:05:31.883,2015-04-07T00:44:30.197,2,5,0,,2,128
12405,2015-04-05T19:46:13.387,2015-04-06T18:21:27.477,-2,3,1,,2,157
12409,2015-04-06T11:54:40.653,2015-04-13T20:33:36.940,2,2,0,,2,91
12414,2015-04-07T01:48:42.637,2015-04-07T03:16:03.283,1,2,0,,1,149
12420,2015-04-08T15:40:44.133,2015-04-16T16:41:18.080,1,2,1,,3,262
12427,2015-04-10T05:42:37.103,2015-04-10T13:43:51.540,3,2,0,,3,116
12433,2015-04-11T21:58:01.957,2015-04-18T23:50:50.087,8,5,1,1,9,802
12440,2015-04-12T15:42:50.707,2015-04-17T13:26:29.183,2,2,0,,2,217
12442,2015-04-12T22:36:53.787,2015-04-13T11:34:04.477,2,1,1,,2,405
12448,2015-04-13T16:19:22.467,2015-04-21T13:06:52.767,0,5,1,,2,841
12459,2015-04-14T09:20:59.013,2015-04-15T01:25:10.527,0,5,1,,1,344
12471,2015-04-15T05:18:11.493,2015-04-16T14:32:51.757,1,2,1,,1,609
12476,2015-04-15T13:21:57.910,2015-04-15T13:21:57.910,1,0,3,,1,45
12477,2015-04-15T22:33:21.670,2015-04-16T09:57:10.333,2,2,0,,2,65
12480,2015-04-16T05:33:43.107,2015-04-16T14:18:38.123,4,3,0,,4,146
12489,2015-04-16T20:51:47.263,2015-04-19T06:33:54.537,4,5,6,,4,205
12491,2015-04-16T23:39:32.283,2015-04-18T03:43:55.873,1,2,4,,1,59
12502,2015-04-19T00:21:58.893,2015-04-22T15:03:33.223,0,1,1,1,1,135
12508,2015-04-19T12:41:08.243,2015-04-20T17:41:08.600,4,3,1,,4,290
12515,2015-04-20T23:57:51.643,2015-04-24T21:18:30.387,2,5,2,,2,129
12519,2015-04-21T13:00:19.943,2015-04-22T03:09:20.730,4,3,3,,4,541
12525,2015-04-21T22:23:23.193,2015-04-24T01:45:46.917,4,2,1,,4,86
12529,2015-04-22T11:23:18.583,2015-04-22T16:59:42.353,3,1,2,,3,99
12536,2015-04-23T20:13:44.933,2015-04-24T01:40:38.670,2,2,0,,2,111
12541,2015-04-24T11:25:40.137,2015-05-15T00:21:49.127,2,5,4,0,6,1372
12548,2015-04-25T02:11:57.087,2015-10-19T07:46:56.220,6,4,0,1,7,3127
12549,2015-04-25T03:34:10.023,2015-04-25T18:18:54.057,4,2,0,,4,65
12551,2015-04-25T07:14:10.593,2015-04-27T13:50:02.733,3,1,0,,3,79
12554,2015-04-25T13:39:16.353,2015-04-28T15:35:39.497,0,2,0,,2,176
12555,2015-04-25T13:54:37.823,2015-04-27T21:27:13.190,0,1,0,,2,77
12559,2015-04-25T17:10:54.380,2015-04-25T19:21:26.943,3,1,0,,3,42
12562,2015-04-25T20:14:35.000,2015-04-26T02:24:32.877,3,1,3,,3,96
12567,2015-04-27T03:50:13.753,2015-04-29T05:16:58.423,2,3,2,,2,527
12568,2015-04-27T06:51:28.080,2015-05-11T09:03:50.427,4,3,0,,4,148
12569,2015-04-27T10:42:34.810,2015-05-28T04:22:26.523,0,3,0,,6,295
12571,2015-04-27T12:20:57.597,2015-04-28T02:33:54.767,2,2,0,,2,56
12574,2015-04-27T15:14:33.307,2015-05-11T22:47:56.827,4,3,0,,4,117
12580,2015-04-27T23:52:28.140,2015-04-28T12:54:34.930,1,3,0,,1,78
12583,2015-04-28T04:19:46.093,2015-04-29T10:03:24.447,2,1,3,,5,80
12590,2015-04-28T19:05:51.590,2015-05-17T16:11:22.677,3,2,2,,3,244
12595,2015-04-29T12:07:13.817,2015-06-05T03:22:33.010,1,2,5,,1,263
12598,2015-04-29T17:15:20.530,2015-05-04T07:58:31.230,-1,1,3,,1,92
12607,2015-05-04T00:09:38.743,2015-09-03T16:07:30.887,1,1,1,1,2,112
12609,2015-05-04T03:07:11.670,2015-05-04T03:12:51.510,1,1,4,,1,115
12614,2015-05-04T18:23:41.607,2015-05-05T16:17:19.693,1,1,4,,1,77
12616,2015-05-05T10:27:00.933,2015-05-05T17:42:51.517,2,2,0,1,3,195
12620,2015-05-05T17:07:27.507,2015-05-07T21:12:02.457,2,2,1,,2,165
12624,2015-05-05T22:51:00.200,2015-05-08T14:53:07.667,2,2,1,,2,1387
12626,2015-05-07T09:28:59.663,2015-05-07T19:22:23.227,2,2,4,,2,238
12632,2015-05-08T09:08:36.387,2015-05-08T10:08:47.123,3,1,0,,3,167
12637,2015-05-08T18:49:18.950,2015-05-14T22:27:10.077,3,4,2,,3,245
12639,2015-05-08T19:53:33.337,2015-05-09T19:34:03.450,2,1,0,,2,164
12643,2015-05-09T03:07:37.887,2015-09-29T15:00:49.073,3,1,0,,4,200
12645,2015-05-09T12:29:35.617,2015-05-16T14:59:34.753,1,2,0,,1,250
12648,2015-05-09T16:31:29.707,2015-05-09T16:39:36.723,0,1,0,,2,193
12653,2015-05-10T14:08:23.903,2015-05-15T22:29:29.057,1,2,0,1,2,620
12656,2015-05-10T17:06:06.110,2015-05-11T00:46:00.590,-2,1,2,,2,48
12658,2015-05-10T19:05:18.653,2015-05-13T13:08:07.767,1,2,1,,2,517
12663,2015-05-11T03:07:58.687,2015-05-12T05:14:04.787,2,4,0,,2,960
12673,2015-05-12T01:28:59.347,2015-05-12T05:09:19.873,1,2,0,,1,42
12677,2015-05-12T09:22:50.213,2015-10-15T09:27:31.830,1,1,0,,2,152
12679,2015-05-12T12:53:27.427,2015-05-19T13:51:35.313,3,2,0,,3,219
12681,2015-05-13T12:15:12.273,2015-05-13T15:25:28.007,2,3,2,1,3,199
12685,2015-05-13T21:14:58.597,2015-05-17T16:30:47.697,3,6,0,1,4,177
12689,2015-05-14T03:20:39.103,2015-12-02T20:03:04.627,3,3,1,1,4,3744
12701,2015-05-15T01:26:42.520,2015-05-21T19:23:16.847,2,4,0,,2,87
12709,2015-05-15T21:56:28.260,2015-06-15T12:20:56.737,4,2,2,,4,570
12710,2015-05-15T22:13:51.610,2015-05-16T02:57:20.537,2,2,2,0,2,110
12718,2015-05-16T03:34:44.593,2015-06-11T21:56:53.610,-1,3,1,,3,115
12721,2015-05-16T11:25:41.683,2015-05-20T09:39:38.553,1,4,0,,1,114
12727,2015-05-17T00:23:56.203,2015-05-17T21:52:25.553,1,3,1,,1,109
12733,2015-05-17T12:27:58.743,2015-05-28T04:09:42.047,1,4,0,,1,105
12742,2015-05-18T13:11:27.200,2015-05-20T08:49:21.897,6,5,0,,6,1107
12748,2015-05-18T16:53:30.497,2015-05-19T12:54:36.547,2,1,0,0,3,63
12760,2015-05-19T18:25:47.023,2015-05-20T00:06:53.800,1,2,1,,1,409
12767,2015-05-20T10:28:38.817,2015-05-21T19:43:17.187,1,3,0,,1,117
12769,2015-05-20T11:10:16.230,2015-05-26T14:43:45.863,2,6,4,,2,130
12779,2015-05-21T00:25:35.897,2015-05-28T12:08:55.303,3,4,0,,3,205
12788,2015-05-21T17:58:55.863,2015-05-22T15:47:58.010,0,2,4,,2,237
12795,2015-05-22T00:47:29.780,2015-10-06T08:07:24.737,2,1,0,,2,178
12801,2015-05-22T21:59:33.400,2015-05-22T23:17:05.550,1,3,0,,1,74
12806,2015-05-23T09:50:55.797,2015-05-25T00:35:24.197,1,2,2,,1,115
12808,2015-05-23T15:25:59.667,2015-05-26T03:51:24.820,1,2,0,,1,210
12809,2015-05-23T15:47:01.107,2015-10-14T13:38:22.410,1,3,0,,1,188
12811,2015-05-23T16:02:35.230,2015-05-26T03:41:35.870,3,2,0,1,4,106
12814,2015-05-23T16:30:39.857,2015-05-25T15:00:18.310,-4,3,3,,4,143
12837,2015-05-26T00:17:35.710,2015-05-28T11:44:40.010,2,1,1,,2,237
12839,2015-05-26T00:54:44.023,2015-05-28T02:52:57.143,2,4,0,,2,86
12857,2015-05-27T08:53:03.893,2015-05-27T14:49:19.010,2,2,0,,2,206
12859,2015-05-27T12:52:46.777,2015-05-27T23:33:12.947,1,2,0,,1,478
12866,2015-05-27T23:47:50.500,2015-08-26T22:20:36.883,5,2,2,,5,299
12871,2015-05-28T04:01:25.383,2015-05-28T06:41:37.330,-1,1,2,,1,40
12879,2015-05-28T16:07:31.357,2015-07-31T06:54:12.260,1,5,3,,1,141
12884,2015-05-29T01:00:11.980,2015-05-29T20:55:52.690,1,1,4,,3,65
12890,2015-05-30T07:31:41.977,2015-10-31T15:50:09.153,7,4,9,2,9,2257
12894,2015-05-30T15:49:37.173,2015-06-01T11:45:08.660,1,1,0,,1,65
12899,2015-05-30T20:53:23.883,2015-05-31T00:04:21.370,-1,1,0,,3,124
12904,2015-05-31T08:08:50.803,2015-06-02T10:42:12.887,1,3,4,,1,131
12907,2015-05-31T12:55:24.180,2015-05-31T13:58:29.630,2,1,0,,2,111
12918,2015-06-01T19:36:59.573,2015-06-01T20:14:19.850,3,2,0,1,4,106
12921,2015-06-02T09:37:49.120,2015-06-02T10:36:39.737,1,1,1,,1,359
12928,2015-06-03T20:42:47.273,2015-06-06T00:45:04.933,0,1,1,,2,172
12930,2015-06-03T22:00:13.007,2015-06-05T08:35:58.267,1,1,2,,1,266
12933,2015-06-04T00:01:13.513,2015-06-05T21:55:50.387,3,4,0,1,4,233
12939,2015-06-04T17:01:47.010,2015-06-05T12:11:22.177,2,1,0,,4,75
12950,2015-06-05T15:03:51.753,2015-06-05T21:56:04.400,1,2,0,,1,109
12953,2015-06-05T23:24:22.840,2015-06-06T00:31:07.483,1,1,0,,1,73
12954,2015-06-05T23:29:25.223,2015-06-07T14:05:32.613,2,2,0,,2,183
12958,2015-06-07T15:00:54.513,2015-06-09T19:36:25.700,2,3,0,,2,135
12961,2015-06-07T19:44:34.827,2015-06-07T21:40:51.120,1,1,1,,1,145
12963,2015-06-08T02:17:57.703,2015-06-08T14:13:51.133,3,3,0,0,3,158
12965,2015-06-08T06:30:33.077,2015-06-10T11:41:51.733,7,2,0,,7,463
12976,2015-06-10T12:49:21.200,2015-06-10T14:22:25.793,3,1,0,,3,62
12984,2015-06-11T03:11:26.783,2015-06-11T08:13:54.547,5,1,3,1,6,742
12986,2015-06-11T05:36:17.317,2015-12-25T21:52:04.807,0,1,5,,5,1843
12991,2015-06-11T13:50:51.323,2015-06-26T08:41:02.823,1,2,2,,1,148
12992,2015-06-11T14:12:23.790,2015-06-12T17:45:12.633,2,4,3,,2,938
12995,2015-06-11T18:33:25.350,2015-06-11T19:13:48.987,1,1,0,,1,43
12999,2015-06-11T22:09:46.730,2015-06-12T16:32:55.117,3,3,0,,3,98
13010,2015-06-12T21:14:35.713,2015-06-12T21:32:22.453,1,1,0,1,2,85
13014,2015-06-12T22:31:46.407,2015-06-12T23:03:43.963,1,1,0,1,2,219
13030,2015-06-16T14:50:53.920,2015-06-17T14:22:59.077,5,3,3,1,6,1094
13034,2015-06-16T18:54:18.080,2015-06-18T08:03:12.627,4,2,2,,4,164
13040,2015-06-18T15:20:30.907,2015-09-11T06:45:38.507,6,2,1,,6,527
13041,2015-06-18T15:25:57.460,2015-06-19T01:23:44.283,2,1,1,,2,74
13049,2015-06-19T20:42:25.023,2015-06-20T01:33:22.593,2,1,0,,2,89
13051,2015-06-20T08:58:26.410,2015-06-25T05:32:26.883,1,2,1,1,2,735
13053,2015-06-20T14:13:30.580,2015-06-22T03:00:03.690,1,2,0,,1,70
13055,2015-06-20T17:52:22.613,2015-06-20T19:44:40.467,1,1,0,,1,87
13059,2015-06-20T20:32:57.150,2015-06-20T20:45:16.353,-2,1,1,,3,33
13061,2015-06-21T05:43:23.707,2015-06-26T12:03:25.100,2,4,1,,3,282
13065,2015-06-21T21:04:37.257,2015-06-22T14:27:54.290,3,1,4,,3,74
13066,2015-06-21T21:15:30.093,2015-06-22T14:30:42.663,-2,1,2,,3,39
13067,2015-06-21T21:20:51.103,2015-06-21T22:35:47.600,2,1,1,,2,122
13073,2015-06-22T07:28:29.557,2015-07-06T23:29:34.583,12,3,0,,13,451
13075,2015-06-22T11:35:30.660,2015-06-22T19:29:01.570,3,3,0,,3,647
13078,2015-06-22T19:14:51.317,2015-08-31T21:32:54.040,5,2,0,,5,58
13082,2015-06-22T22:29:56.017,2015-06-22T23:57:35.167,-3,1,3,,3,68
13085,2015-06-23T09:58:16.493,2015-06-24T04:52:56.527,7,3,2,,7,796
13089,2015-06-23T18:17:18.953,2015-06-26T12:48:29.987,2,4,3,,2,105
13093,2015-06-23T21:56:43.810,2015-06-25T14:28:31.620,1,3,1,,1,124
13095,2015-06-23T23:16:49.117,2015-06-24T01:01:06.200,3,2,2,,3,133
13097,2015-06-24T00:34:10.257,2015-06-24T17:43:17.037,3,1,1,,3,83
13098,2015-06-24T00:56:24.897,2015-06-24T12:57:30.940,3,2,1,,3,87
13103,2015-06-24T09:45:03.820,2015-06-24T15:39:22.530,1,3,1,,1,35
13107,2015-06-24T11:41:45.430,2015-06-24T11:52:05.950,1,1,2,,1,75
13108,2015-06-24T11:47:51.903,2015-06-24T16:39:42.863,1,1,0,,1,206
13112,2015-06-24T15:49:08.570,2015-06-25T01:33:27.137,4,2,0,,4,178
13118,2015-06-24T16:24:19.093,2015-06-24T17:31:59.870,3,1,0,,3,41
13127,2015-06-25T08:27:44.090,2015-06-27T03:01:44.013,0,2,4,,2,76
13130,2015-06-25T14:45:39.090,2015-06-26T11:57:28.407,2,3,3,,2,122
13142,2015-06-27T15:50:20.017,2015-06-30T13:53:50.107,1,2,0,,1,122
13144,2015-06-27T16:46:24.200,2015-06-27T18:05:36.767,1,1,1,,1,73
13147,2015-06-28T17:51:39.990,2015-07-04T19:22:02.437,1,3,0,,1,406
13149,2015-06-29T02:57:27.477,2015-06-30T18:12:54.520,4,3,1,1,5,308
13152,2015-06-29T15:59:02.697,2015-07-04T14:33:53.073,3,4,1,,3,793
13158,2015-06-30T16:24:52.657,2015-07-01T16:51:31.433,2,3,1,,2,234
13162,2015-07-01T02:28:25.013,2015-07-02T12:50:47.470,1,2,0,0,2,130
13164,2015-07-01T13:10:39.067,2015-07-07T01:51:32.410,4,3,4,,4,231
13172,2015-07-02T13:07:17.950,2015-08-01T22:17:02.697,2,1,4,,2,135
13175,2015-07-02T20:11:23.113,2015-07-03T02:47:06.380,3,3,0,,3,171
13177,2015-07-02T22:11:04.033,2015-07-03T03:37:21.240,5,1,0,1,8,1839
13184,2015-07-03T15:03:32.610,2015-07-03T22:10:49.947,2,1,3,,2,659
13192,2015-07-04T11:09:43.763,2015-07-10T16:44:16.040,3,2,0,1,4,311
13196,2015-07-04T19:51:57.670,2015-07-06T03:44:13.097,3,1,0,1,5,116
13198,2015-07-04T20:47:00.623,2015-07-10T13:18:29.720,10,5,1,,10,256
13200,2015-07-06T02:40:23.267,2015-07-07T15:08:50.243,5,3,4,2,8,171
13205,2015-07-06T21:07:24.720,2015-07-06T21:58:24.497,1,2,0,1,2,265
