,Accepted,AcceptedAnsId,Age_vot,AnsId,AnsRank,Ans_count,DRank,Downvotes,Norm_DRank,Norm_Pos,QuestionId,ReScore,Score,Upvotes,Votes,Norm_Pos_2
5994,False,2781.0,147,2782,2,2,0,0.0,0.0,1.0,2780.0,0.9,1.0,1.0,1.0,1.0
5998,False,-1.0,0,2787,1,1,0,0.0,0.0,1.0,2786.0,0.0,0.0,1.0,1.0,1.0
6005,False,-1.0,1,2790,1,2,0,0.0,0.0,0.5,2786.0,0.0,0.0,3.0,3.0,0.25
5998,False,-1.0,1,2787,2,2,0,0.0,0.0,1.0,2786.0,0.0,0.0,1.0,0.0,1.0
6006,True,2790.0,2,2790,1,2,0,0.0,0.0,0.5,2786.0,0.0,3.0,1.0,1.0,0.25
5998,False,2790.0,2,2787,2,2,0,0.0,0.0,1.0,2786.0,0.0,0.0,1.0,0.0,1.0
6007,True,2790.0,3,2790,1,2,0,0.0,0.0,0.5,2786.0,0.75,1.0,1.0,1.0,0.25
5998,False,2790.0,3,2787,2,2,0,0.0,0.0,1.0,2786.0,0.0,0.0,1.0,0.0,1.0
6008,True,2790.0,5,2790,1,2,0,0.0,0.0,0.5,2786.0,0.8,1.0,3.0,3.0,0.25
5998,False,2790.0,5,2787,2,2,0,0.0,0.0,1.0,2786.0,0.0,0.0,1.0,0.0,1.0
6009,True,2790.0,9,2790,1,2,0,0.0,0.0,0.5,2786.0,0.833333333333,3.0,1.0,1.0,0.25
5998,False,2790.0,9,2787,2,2,0,0.0,0.0,1.0,2786.0,0.0,0.0,1.0,0.0,1.0
5999,False,-1.0,0,2789,1,1,0,0.0,0.0,1.0,2788.0,0.0,0.0,1.0,1.0,1.0
6000,True,2789.0,1,2789,1,1,0,0.0,0.0,1.0,2788.0,0.0,1.0,4.0,4.0,1.0
6001,True,2789.0,2,2789,1,1,0,0.0,0.0,1.0,2788.0,0.5,4.0,1.0,1.0,1.0
6002,True,2789.0,4,2789,1,1,0,0.0,0.0,1.0,2788.0,0.833333333333,1.0,2.0,2.0,1.0
6003,True,2789.0,1063,2789,1,1,0,0.0,0.0,1.0,2788.0,0.857142857143,2.0,3.0,3.0,1.0
6004,True,2789.0,1098,2789,1,1,0,0.0,0.0,1.0,2788.0,0.888888888889,3.0,1.0,1.0,1.0
6010,False,-1.0,0,2793,1,1,0,0.0,0.0,1.0,2791.0,0.0,0.0,1.0,1.0,1.0
6011,True,2793.0,1,2793,1,1,0,0.0,0.0,1.0,2791.0,0.0,1.0,1.0,1.0,1.0
6012,True,2793.0,3,2793,1,1,0,0.0,0.0,1.0,2791.0,0.5,1.0,1.0,1.0,1.0
6012,False,-1.0,690,2793,1,2,0,0.0,0.0,0.5,2791.0,0.5,1.0,1.0,0.0,0.25
10827,False,-1.0,690,8256,2,2,0,0.0,0.0,1.0,2791.0,0.0,0.0,1.0,1.0,1.0
6013,True,2793.0,691,2793,1,2,0,0.0,0.0,0.5,2791.0,0.666666666667,1.0,1.0,1.0,0.25
10828,False,2793.0,691,8256,2,2,0,0.0,0.0,1.0,2791.0,0.0,1.0,1.0,1.0,1.0
6015,False,-1.0,0,2795,1,1,0,0.0,0.0,1.0,2792.0,0.0,0.0,1.0,1.0,1.0
6016,True,2795.0,1,2795,1,1,0,0.0,0.0,1.0,2792.0,0.0,1.0,2.0,2.0,1.0
6017,True,2795.0,2,2795,1,1,0,0.0,0.0,1.0,2792.0,0.5,2.0,4.0,4.0,1.0
6022,False,-1.0,0,2798,1,1,0,0.0,0.0,1.0,2797.0,0.0,0.0,2.0,2.0,1.0
6023,True,2798.0,1,2798,1,2,0,0.0,0.0,0.5,2797.0,0.0,2.0,4.0,4.0,0.25
6026,False,2798.0,1,2800,2,2,0,0.0,0.0,1.0,2797.0,0.0,0.0,2.0,2.0,1.0
6024,True,2798.0,2,2798,1,2,0,0.0,0.0,0.5,2797.0,0.666666666667,4.0,1.0,1.0,0.25
6026,False,2798.0,2,2800,2,2,0,0.0,0.0,1.0,2797.0,0.0,0.0,2.0,0.0,1.0
6024,False,-1.0,13,2798,1,3,0,0.0,0.0,0.333333333333,2797.0,0.666666666667,4.0,1.0,0.0,0.111111111111
6160,False,-1.0,13,2852,2,3,0,0.0,0.0,0.666666666667,2797.0,0.0,0.0,1.0,1.0,0.444444444444
6026,False,-1.0,13,2800,3,3,0,0.0,0.0,1.0,2797.0,0.0,0.0,2.0,0.0,1.0
6025,True,2798.0,16,2798,1,3,0,0.0,0.0,0.333333333333,2797.0,0.857142857143,1.0,1.0,1.0,0.111111111111
6160,False,2798.0,16,2852,2,3,0,0.0,0.0,0.666666666667,2797.0,0.0,0.0,1.0,0.0,0.444444444444
6026,False,2798.0,16,2800,3,3,0,0.0,0.0,1.0,2797.0,0.0,0.0,2.0,0.0,1.0
6027,False,-1.0,0,2801,1,1,0,0.0,0.0,1.0,2799.0,0.0,0.0,1.0,1.0,1.0
6861,False,-1.0,126,3233,1,2,0,0.0,0.0,0.5,2799.0,0.0,0.0,1.0,1.0,0.25
6027,False,-1.0,126,2801,2,2,0,0.0,0.0,1.0,2799.0,0.0,0.0,1.0,0.0,1.0
6028,False,-1.0,127,2802,1,3,0,0.0,0.0,0.333333333333,2799.0,0.0,0.0,1.0,1.0,0.111111111111
6861,False,-1.0,127,3233,2,3,0,0.0,0.0,0.666666666667,2799.0,0.0,0.0,1.0,0.0,0.444444444444
6027,False,-1.0,127,2801,3,3,0,0.0,0.0,1.0,2799.0,0.0,0.0,1.0,0.0,1.0
6065,False,-1.0,0,2813,1,1,0,0.0,0.0,1.0,2803.0,0.0,0.0,1.0,1.0,1.0
6066,True,2813.0,1,2813,1,2,0,0.0,0.0,0.5,2803.0,0.0,1.0,1.0,1.0,0.25
6069,False,2813.0,1,2816,2,2,0,1.0,0.0,1.0,2803.0,0.0,0.0,1.0,2.0,1.0
6066,True,2813.0,2,2813,1,3,0,0.0,0.0,0.333333333333,2803.0,0.0,1.0,1.0,0.0,0.111111111111
6070,False,2813.0,2,2816,2,3,0,1.0,0.0,0.666666666667,2803.0,0.0,0.0,1.0,2.0,0.444444444444
6074,False,2813.0,2,2819,3,3,0,0.0,0.0,1.0,2803.0,0.0,0.0,1.0,1.0,1.0
6066,True,2813.0,3,2813,1,3,0,0.0,0.0,0.333333333333,2803.0,0.0,1.0,1.0,0.0,0.111111111111
6075,False,2813.0,3,2819,2,3,0,0.0,0.0,0.666666666667,2803.0,0.0,1.0,1.0,1.0,0.444444444444
6070,False,2813.0,3,2816,3,3,0,1.0,0.0,1.0,2803.0,0.0,0.0,1.0,0.0,1.0
6066,True,2813.0,4,2813,1,4,-1,0.0,-0.25,0.25,2803.0,0.0,1.0,1.0,0.0,0.0625
6076,False,2813.0,4,2819,2,4,1,0.0,0.25,0.5,2803.0,0.5,1.0,1.0,1.0,0.25
6122,False,2813.0,4,2834,3,4,0,0.0,0.0,0.75,2803.0,0.0,0.0,1.0,1.0,0.5625
6070,False,2813.0,4,2816,4,4,0,1.0,0.0,1.0,2803.0,0.0,0.0,1.0,0.0,1.0
6060,False,-1.0,0,2812,1,1,0,0.0,0.0,1.0,2804.0,0.0,0.0,1.0,1.0,1.0
6061,True,2812.0,1,2812,1,2,0,0.0,0.0,0.5,2804.0,0.0,1.0,1.0,1.0,0.25
6067,False,2812.0,1,2814,2,2,0,0.0,0.0,1.0,2804.0,0.0,0.0,1.0,1.0,1.0
6062,True,2812.0,2,2812,1,2,0,0.0,0.0,0.5,2804.0,0.5,1.0,1.0,1.0,0.25
6067,False,2812.0,2,2814,2,2,0,0.0,0.0,1.0,2804.0,0.0,0.0,1.0,0.0,1.0
6063,True,2812.0,6,2812,1,2,0,0.0,0.0,0.5,2804.0,0.666666666667,1.0,1.0,1.0,0.25
6067,False,2812.0,6,2814,2,2,0,0.0,0.0,1.0,2804.0,0.0,0.0,1.0,0.0,1.0
6064,True,2812.0,16,2812,1,2,0,0.0,0.0,0.5,2804.0,0.75,1.0,1.0,1.0,0.25
6067,False,2812.0,16,2814,2,2,0,0.0,0.0,1.0,2804.0,0.0,0.0,1.0,0.0,1.0
6127,False,-1.0,6,2839,1,1,0,0.0,0.0,1.0,2805.0,0.0,0.0,1.0,1.0,1.0
6128,False,-1.0,7,2839,1,1,0,0.0,0.0,1.0,2805.0,0.0,1.0,1.0,1.0,1.0
6128,False,-1.0,28,2839,1,2,0,0.0,0.0,0.5,2805.0,0.0,1.0,1.0,0.0,0.25
6336,False,-1.0,28,2929,2,2,0,0.0,0.0,1.0,2805.0,0.0,0.0,1.0,1.0,1.0
6337,False,-1.0,29,2929,1,2,0,0.0,0.0,0.5,2805.0,0.0,1.0,1.0,1.0,0.25
6128,False,-1.0,29,2839,2,2,0,0.0,0.0,1.0,2805.0,0.0,1.0,1.0,0.0,1.0
6338,False,-1.0,32,2929,1,2,0,0.0,0.0,0.5,2805.0,0.5,1.0,1.0,1.0,0.25
6128,False,-1.0,32,2839,2,2,0,0.0,0.0,1.0,2805.0,0.0,1.0,1.0,0.0,1.0
6339,False,-1.0,39,2929,1,2,0,0.0,0.0,0.5,2805.0,0.666666666667,1.0,1.0,1.0,0.25
6128,False,-1.0,39,2839,2,2,0,0.0,0.0,1.0,2805.0,0.0,1.0,1.0,0.0,1.0
6340,False,-1.0,50,2929,1,2,0,0.0,0.0,0.5,2805.0,0.75,1.0,1.0,1.0,0.25
6128,False,-1.0,50,2839,2,2,0,0.0,0.0,1.0,2805.0,0.0,1.0,1.0,0.0,1.0
6129,False,-1.0,289,2839,1,2,-1,0.0,-0.5,0.5,2805.0,0.5,1.0,1.0,1.0,0.25
6340,False,-1.0,289,2929,2,2,1,0.0,0.5,1.0,2805.0,0.75,1.0,1.0,0.0,1.0
6341,False,-1.0,549,2929,1,3,0,0.0,0.0,0.333333333333,2805.0,0.8,1.0,1.0,1.0,0.111111111111
6129,False,-1.0,549,2839,2,3,0,0.0,0.0,0.666666666667,2805.0,0.5,1.0,1.0,0.0,0.444444444444
6058,False,-1.0,549,2810,3,3,0,0.0,0.0,1.0,2805.0,0.0,0.0,1.0,1.0,1.0
6059,False,-1.0,550,2810,1,3,-2,0.0,-0.666666666667,0.333333333333,2805.0,0.0,1.0,1.0,1.0,0.111111111111
6341,False,-1.0,550,2929,2,3,1,0.0,0.333333333333,0.666666666667,2805.0,0.8,1.0,1.0,0.0,0.444444444444
6129,False,-1.0,550,2839,3,3,1,0.0,0.333333333333,1.0,2805.0,0.5,1.0,1.0,0.0,1.0
6342,False,-1.0,578,2929,1,3,0,0.0,0.0,0.333333333333,2805.0,0.833333333333,1.0,3.0,3.0,0.111111111111
6059,False,-1.0,578,2810,2,3,-1,0.0,-0.333333333333,0.666666666667,2805.0,0.0,1.0,1.0,0.0,0.444444444444
6129,False,-1.0,578,2839,3,3,1,0.0,0.333333333333,1.0,2805.0,0.5,1.0,1.0,0.0,1.0
6343,False,-1.0,656,2929,1,3,0,0.0,0.0,0.333333333333,2805.0,0.857142857143,3.0,1.0,1.0,0.111111111111
6059,False,-1.0,656,2810,2,3,-1,0.0,-0.333333333333,0.666666666667,2805.0,0.0,1.0,1.0,0.0,0.444444444444
6129,False,-1.0,656,2839,3,3,1,0.0,0.333333333333,1.0,2805.0,0.5,1.0,1.0,0.0,1.0
6344,False,-1.0,781,2929,1,3,0,0.0,0.0,0.333333333333,2805.0,0.9,1.0,1.0,1.0,0.111111111111
6059,False,-1.0,781,2810,2,3,-1,0.0,-0.333333333333,0.666666666667,2805.0,0.0,1.0,1.0,0.0,0.444444444444
6129,False,-1.0,781,2839,3,3,1,0.0,0.333333333333,1.0,2805.0,0.5,1.0,1.0,0.0,1.0
6345,False,-1.0,804,2929,1,3,0,0.0,0.0,0.333333333333,2805.0,0.909090909091,1.0,1.0,1.0,0.111111111111
6059,False,-1.0,804,2810,2,3,-1,0.0,-0.333333333333,0.666666666667,2805.0,0.0,1.0,1.0,0.0,0.444444444444
6129,False,-1.0,804,2839,3,3,1,0.0,0.333333333333,1.0,2805.0,0.5,1.0,1.0,0.0,1.0
6346,False,-1.0,1026,2929,1,3,0,0.0,0.0,0.333333333333,2805.0,0.916666666667,1.0,1.0,1.0,0.111111111111
6059,False,-1.0,1026,2810,2,3,-1,0.0,-0.333333333333,0.666666666667,2805.0,0.0,1.0,1.0,0.0,0.444444444444
6129,False,-1.0,1026,2839,3,3,1,0.0,0.333333333333,1.0,2805.0,0.5,1.0,1.0,0.0,1.0
6130,False,-1.0,1027,2839,1,3,-1,0.0,-0.333333333333,0.333333333333,2805.0,0.666666666667,1.0,1.0,1.0,0.111111111111
6346,False,-1.0,1027,2929,2,3,1,0.0,0.333333333333,0.666666666667,2805.0,0.916666666667,1.0,1.0,0.0,0.444444444444
6059,False,-1.0,1027,2810,3,3,0,0.0,0.0,1.0,2805.0,0.0,1.0,1.0,0.0,1.0
6347,False,-1.0,1032,2929,1,3,0,0.0,0.0,0.333333333333,2805.0,0.923076923077,1.0,1.0,1.0,0.111111111111
6130,False,-1.0,1032,2839,2,3,0,0.0,0.0,0.666666666667,2805.0,0.666666666667,1.0,1.0,0.0,0.444444444444
6059,False,-1.0,1032,2810,3,3,0,0.0,0.0,1.0,2805.0,0.0,1.0,1.0,0.0,1.0
6131,False,-1.0,1042,2839,1,3,-1,0.0,-0.333333333333,0.333333333333,2805.0,0.75,1.0,1.0,1.0,0.111111111111
6348,False,-1.0,1042,2929,2,3,1,0.0,0.333333333333,0.666666666667,2805.0,0.928571428571,1.0,1.0,1.0,0.444444444444
6059,False,-1.0,1042,2810,3,3,0,0.0,0.0,1.0,2805.0,0.0,1.0,1.0,0.0,1.0
6029,False,-1.0,0,2808,1,1,0,0.0,0.0,1.0,2806.0,0.0,0.0,1.0,1.0,1.0
6030,True,2808.0,1,2808,1,1,0,0.0,0.0,1.0,2806.0,0.0,1.0,1.0,1.0,1.0
6031,True,2808.0,4,2808,1,1,0,0.0,0.0,1.0,2806.0,0.5,1.0,1.0,1.0,1.0
6032,True,2808.0,9,2808,1,1,0,0.0,0.0,1.0,2806.0,0.666666666667,1.0,1.0,1.0,1.0
6033,True,2808.0,61,2808,1,1,0,0.0,0.0,1.0,2806.0,0.75,1.0,1.0,1.0,1.0
6033,False,-1.0,159,2808,1,2,0,0.0,0.0,0.5,2806.0,0.75,1.0,1.0,0.0,0.25
7093,False,-1.0,159,3389,2,2,0,0.0,0.0,1.0,2806.0,0.0,0.0,1.0,1.0,1.0
6034,True,2808.0,160,2808,1,2,0,0.0,0.0,0.5,2806.0,0.8,1.0,1.0,1.0,0.25
7094,False,2808.0,160,3389,2,2,0,0.0,0.0,1.0,2806.0,0.0,1.0,1.0,1.0,1.0
6034,False,-1.0,320,2808,1,3,0,0.0,0.0,0.333333333333,2806.0,0.8,1.0,1.0,0.0,0.111111111111
7094,False,-1.0,320,3389,2,3,0,0.0,0.0,0.666666666667,2806.0,0.0,1.0,1.0,0.0,0.444444444444
7964,False,-1.0,320,3957,3,3,0,0.0,0.0,1.0,2806.0,0.0,0.0,1.0,1.0,1.0
6035,True,2808.0,321,2808,1,3,0,0.0,0.0,0.333333333333,2806.0,0.833333333333,1.0,1.0,1.0,0.111111111111
7095,False,2808.0,321,3389,2,3,0,0.0,0.0,0.666666666667,2806.0,0.5,1.0,1.0,1.0,0.444444444444
7965,False,2808.0,321,3957,3,3,0,0.0,0.0,1.0,2806.0,0.0,1.0,1.0,1.0,1.0
6035,False,-1.0,372,2808,1,4,0,0.0,0.0,0.25,2806.0,0.833333333333,1.0,1.0,0.0,0.0625
7095,False,-1.0,372,3389,2,4,0,0.0,0.0,0.5,2806.0,0.5,1.0,1.0,0.0,0.25
7965,False,-1.0,372,3957,3,4,0,0.0,0.0,0.75,2806.0,0.0,1.0,1.0,0.0,0.5625
8340,False,-1.0,372,4194,4,4,0,1.0,0.0,1.0,2806.0,0.0,0.0,2.0,3.0,1.0
6035,True,2808.0,373,2808,1,4,0,0.0,0.0,0.25,2806.0,0.833333333333,1.0,1.0,0.0,0.0625
8341,False,2808.0,373,4194,2,4,-1,0.0,-0.25,0.5,2806.0,0.0,1.0,1.0,1.0,0.25
7095,False,2808.0,373,3389,3,4,1,0.0,0.25,0.75,2806.0,0.5,1.0,1.0,0.0,0.5625
7965,False,2808.0,373,3957,4,4,0,0.0,0.0,1.0,2806.0,0.0,1.0,1.0,0.0,1.0
6035,False,-1.0,851,2808,1,5,0,0.0,0.0,0.2,2806.0,0.833333333333,1.0,1.0,0.0,0.04
8341,False,-1.0,851,4194,2,5,-1,0.0,-0.2,0.4,2806.0,0.0,1.0,1.0,0.0,0.16
7095,False,-1.0,851,3389,3,5,1,0.0,0.2,0.6,2806.0,0.5,1.0,1.0,0.0,0.36
7965,False,-1.0,851,3957,4,5,0,0.0,0.0,0.8,2806.0,0.0,1.0,1.0,0.0,0.64
12244,False,-1.0,851,10795,5,5,0,0.0,0.0,1.0,2806.0,0.0,0.0,2.0,2.0,1.0
6036,True,2808.0,852,2808,1,5,0,0.0,0.0,0.2,2806.0,0.857142857143,1.0,1.0,1.0,0.04
12245,False,2808.0,852,10795,2,5,-1,0.0,-0.2,0.4,2806.0,0.0,2.0,1.0,1.0,0.16
8341,False,2808.0,852,4194,3,5,-1,0.0,-0.2,0.6,2806.0,0.0,1.0,1.0,0.0,0.36
7095,False,2808.0,852,3389,4,5,2,0.0,0.4,0.8,2806.0,0.5,1.0,1.0,0.0,0.64
7965,False,2808.0,852,3957,5,5,0,0.0,0.0,1.0,2806.0,0.0,1.0,1.0,0.0,1.0
6036,True,2808.0,854,2808,1,5,0,0.0,0.0,0.2,2806.0,0.857142857143,1.0,1.0,0.0,0.04
12246,False,2808.0,854,10795,2,5,0,0.0,0.0,0.4,2806.0,0.666666666667,1.0,1.0,1.0,0.16
8341,False,2808.0,854,4194,3,5,-1,0.0,-0.2,0.6,2806.0,0.0,1.0,1.0,0.0,0.36
7095,False,2808.0,854,3389,4,5,1,0.0,0.2,0.8,2806.0,0.5,1.0,1.0,0.0,0.64
7965,False,2808.0,854,3957,5,5,0,0.0,0.0,1.0,2806.0,0.0,1.0,1.0,0.0,1.0
6036,True,2808.0,856,2808,1,5,0,0.0,0.0,0.2,2806.0,0.857142857143,1.0,1.0,0.0,0.04
12247,False,2808.0,856,10795,2,5,0,0.0,0.0,0.4,2806.0,0.75,1.0,1.0,1.0,0.16
8341,False,2808.0,856,4194,3,5,-1,0.0,-0.2,0.6,2806.0,0.0,1.0,1.0,0.0,0.36
7095,False,2808.0,856,3389,4,5,1,0.0,0.2,0.8,2806.0,0.5,1.0,1.0,0.0,0.64
7965,False,2808.0,856,3957,5,5,0,0.0,0.0,1.0,2806.0,0.0,1.0,1.0,0.0,1.0
6037,True,2808.0,857,2808,1,5,0,0.0,0.0,0.2,2806.0,0.875,1.0,2.0,2.0,0.04
12247,False,2808.0,857,10795,2,5,0,0.0,0.0,0.4,2806.0,0.75,1.0,1.0,0.0,0.16
8341,False,2808.0,857,4194,3,5,-1,0.0,-0.2,0.6,2806.0,0.0,1.0,1.0,0.0,0.36
7095,False,2808.0,857,3389,4,5,1,0.0,0.2,0.8,2806.0,0.5,1.0,1.0,0.0,0.64
7965,False,2808.0,857,3957,5,5,0,0.0,0.0,1.0,2806.0,0.0,1.0,1.0,0.0,1.0
6037,True,2808.0,864,2808,1,5,0,0.0,0.0,0.2,2806.0,0.875,1.0,2.0,0.0,0.04
12248,False,2808.0,864,10795,2,5,0,0.0,0.0,0.4,2806.0,0.8,1.0,4.0,4.0,0.16
8341,False,2808.0,864,4194,3,5,-1,0.0,-0.2,0.6,2806.0,0.0,1.0,1.0,0.0,0.36
7095,False,2808.0,864,3389,4,5,1,0.0,0.2,0.8,2806.0,0.5,1.0,1.0,0.0,0.64
7965,False,2808.0,864,3957,5,5,0,0.0,0.0,1.0,2806.0,0.0,1.0,1.0,0.0,1.0
6038,True,2808.0,1183,2808,1,5,0,0.0,0.0,0.2,2806.0,0.888888888889,2.0,1.0,1.0,0.04
12249,False,2808.0,1183,10795,2,5,0,0.0,0.0,0.4,2806.0,0.833333333333,4.0,1.0,1.0,0.16
8341,False,2808.0,1183,4194,3,5,-1,0.0,-0.2,0.6,2806.0,0.0,1.0,1.0,0.0,0.36
7095,False,2808.0,1183,3389,4,5,1,0.0,0.2,0.8,2806.0,0.5,1.0,1.0,0.0,0.64
7965,False,2808.0,1183,3957,5,5,0,0.0,0.0,1.0,2806.0,0.0,1.0,1.0,0.0,1.0
6039,False,-1.0,0,2809,1,1,0,0.0,0.0,1.0,2807.0,0.0,0.0,1.0,1.0,1.0
6040,True,2809.0,1,2809,1,2,0,0.0,0.0,0.5,2807.0,0.0,1.0,1.0,1.0,0.25
6068,False,2809.0,1,2815,2,2,0,0.0,0.0,1.0,2807.0,0.0,0.0,1.0,1.0,1.0
6041,True,2809.0,2,2809,1,2,0,0.0,0.0,0.5,2807.0,0.5,1.0,3.0,3.0,0.25
6068,False,2809.0,2,2815,2,2,0,0.0,0.0,1.0,2807.0,0.0,0.0,1.0,0.0,1.0
6042,True,2809.0,3,2809,1,2,0,0.0,0.0,0.5,2807.0,0.666666666667,3.0,1.0,1.0,0.25
6068,False,2809.0,3,2815,2,2,0,0.0,0.0,1.0,2807.0,0.0,0.0,1.0,0.0,1.0
6043,True,2809.0,4,2809,1,2,0,0.0,0.0,0.5,2807.0,0.833333333333,1.0,1.0,1.0,0.25
6068,False,2809.0,4,2815,2,2,0,0.0,0.0,1.0,2807.0,0.0,0.0,1.0,0.0,1.0
6044,True,2809.0,669,2809,1,3,0,0.0,0.0,0.333333333333,2807.0,0.857142857143,1.0,1.0,1.0,0.111111111111
10702,False,2809.0,669,7157,2,3,0,0.0,0.0,0.666666666667,2807.0,0.0,0.0,1.0,1.0,0.444444444444
6068,False,2809.0,669,2815,3,3,0,0.0,0.0,1.0,2807.0,0.0,0.0,1.0,0.0,1.0
6045,True,2809.0,670,2809,1,3,0,0.0,0.0,0.333333333333,2807.0,0.875,1.0,1.0,1.0,0.111111111111
10703,False,2809.0,670,7157,2,3,0,0.0,0.0,0.666666666667,2807.0,0.0,1.0,1.0,1.0,0.444444444444
6068,False,2809.0,670,2815,3,3,0,0.0,0.0,1.0,2807.0,0.0,0.0,1.0,0.0,1.0
6046,True,2809.0,671,2809,1,3,0,0.0,0.0,0.333333333333,2807.0,0.888888888889,1.0,1.0,1.0,0.111111111111
10703,False,2809.0,671,7157,2,3,0,0.0,0.0,0.666666666667,2807.0,0.0,1.0,1.0,0.0,0.444444444444
6068,False,2809.0,671,2815,3,3,0,0.0,0.0,1.0,2807.0,0.0,0.0,1.0,0.0,1.0
6047,True,2809.0,672,2809,1,3,0,0.0,0.0,0.333333333333,2807.0,0.9,1.0,1.0,1.0,0.111111111111
10703,False,2809.0,672,7157,2,3,0,0.0,0.0,0.666666666667,2807.0,0.0,1.0,1.0,0.0,0.444444444444
6068,False,2809.0,672,2815,3,3,0,0.0,0.0,1.0,2807.0,0.0,0.0,1.0,0.0,1.0
6048,True,2809.0,674,2809,1,3,0,0.0,0.0,0.333333333333,2807.0,0.909090909091,1.0,1.0,1.0,0.111111111111
10703,False,2809.0,674,7157,2,3,0,0.0,0.0,0.666666666667,2807.0,0.0,1.0,1.0,0.0,0.444444444444
6068,False,2809.0,674,2815,3,3,0,0.0,0.0,1.0,2807.0,0.0,0.0,1.0,0.0,1.0
6049,True,2809.0,675,2809,1,3,0,0.0,0.0,0.333333333333,2807.0,0.916666666667,1.0,1.0,1.0,0.111111111111
10703,False,2809.0,675,7157,2,3,0,0.0,0.0,0.666666666667,2807.0,0.0,1.0,1.0,0.0,0.444444444444
6068,False,2809.0,675,2815,3,3,0,0.0,0.0,1.0,2807.0,0.0,0.0,1.0,0.0,1.0
6050,True,2809.0,678,2809,1,3,0,0.0,0.0,0.333333333333,2807.0,0.923076923077,1.0,1.0,1.0,0.111111111111
10703,False,2809.0,678,7157,2,3,0,0.0,0.0,0.666666666667,2807.0,0.0,1.0,1.0,0.0,0.444444444444
6068,False,2809.0,678,2815,3,3,0,0.0,0.0,1.0,2807.0,0.0,0.0,1.0,0.0,1.0
6051,True,2809.0,683,2809,1,3,0,0.0,0.0,0.333333333333,2807.0,0.928571428571,1.0,1.0,1.0,0.111111111111
10703,False,2809.0,683,7157,2,3,0,0.0,0.0,0.666666666667,2807.0,0.0,1.0,1.0,0.0,0.444444444444
6068,False,2809.0,683,2815,3,3,0,0.0,0.0,1.0,2807.0,0.0,0.0,1.0,0.0,1.0
6052,True,2809.0,689,2809,1,3,0,0.0,0.0,0.333333333333,2807.0,0.933333333333,1.0,1.0,1.0,0.111111111111
10703,False,2809.0,689,7157,2,3,0,0.0,0.0,0.666666666667,2807.0,0.0,1.0,1.0,0.0,0.444444444444
6068,False,2809.0,689,2815,3,3,0,0.0,0.0,1.0,2807.0,0.0,0.0,1.0,0.0,1.0
6053,True,2809.0,705,2809,1,3,0,0.0,0.0,0.333333333333,2807.0,0.9375,1.0,2.0,2.0,0.111111111111
10703,False,2809.0,705,7157,2,3,0,0.0,0.0,0.666666666667,2807.0,0.0,1.0,1.0,0.0,0.444444444444
6068,False,2809.0,705,2815,3,3,0,0.0,0.0,1.0,2807.0,0.0,0.0,1.0,0.0,1.0
6054,True,2809.0,707,2809,1,3,0,0.0,0.0,0.333333333333,2807.0,0.941176470588,2.0,1.0,1.0,0.111111111111
10703,False,2809.0,707,7157,2,3,0,0.0,0.0,0.666666666667,2807.0,0.0,1.0,1.0,0.0,0.444444444444
6068,False,2809.0,707,2815,3,3,0,0.0,0.0,1.0,2807.0,0.0,0.0,1.0,0.0,1.0
6055,True,2809.0,712,2809,1,3,0,0.0,0.0,0.333333333333,2807.0,0.947368421053,1.0,1.0,1.0,0.111111111111
10703,False,2809.0,712,7157,2,3,0,0.0,0.0,0.666666666667,2807.0,0.0,1.0,1.0,0.0,0.444444444444
6068,False,2809.0,712,2815,3,3,0,0.0,0.0,1.0,2807.0,0.0,0.0,1.0,0.0,1.0
6055,False,-1.0,741,2809,1,4,0,0.0,0.0,0.25,2807.0,0.947368421053,1.0,1.0,0.0,0.0625
10703,False,-1.0,741,7157,2,4,0,0.0,0.0,0.5,2807.0,0.0,1.0,1.0,0.0,0.25
10742,False,-1.0,741,8185,3,4,0,0.0,0.0,0.75,2807.0,0.0,0.0,1.0,1.0,0.5625
6068,False,-1.0,741,2815,4,4,0,0.0,0.0,1.0,2807.0,0.0,0.0,1.0,0.0,1.0
6055,True,2809.0,742,2809,1,4,0,0.0,0.0,0.25,2807.0,0.947368421053,1.0,1.0,0.0,0.0625
10704,False,2809.0,742,7157,2,4,0,0.0,0.0,0.5,2807.0,0.5,1.0,1.0,1.0,0.25
10742,False,2809.0,742,8185,3,4,0,0.0,0.0,0.75,2807.0,0.0,0.0,1.0,0.0,0.5625
6068,False,2809.0,742,2815,4,4,0,0.0,0.0,1.0,2807.0,0.0,0.0,1.0,0.0,1.0
6056,True,2809.0,747,2809,1,4,0,0.0,0.0,0.25,2807.0,0.95,1.0,1.0,1.0,0.0625
10704,False,2809.0,747,7157,2,4,0,0.0,0.0,0.5,2807.0,0.5,1.0,1.0,0.0,0.25
10742,False,2809.0,747,8185,3,4,0,0.0,0.0,0.75,2807.0,0.0,0.0,1.0,0.0,0.5625
6068,False,2809.0,747,2815,4,4,0,0.0,0.0,1.0,2807.0,0.0,0.0,1.0,0.0,1.0
6057,True,2809.0,969,2809,1,4,0,0.0,0.0,0.25,2807.0,0.952380952381,1.0,1.0,1.0,0.0625
10704,False,2809.0,969,7157,2,4,0,0.0,0.0,0.5,2807.0,0.5,1.0,1.0,0.0,0.25
10742,False,2809.0,969,8185,3,4,0,0.0,0.0,0.75,2807.0,0.0,0.0,1.0,0.0,0.5625
